ID,場所,市区町村,設置タイプ,状況,sector,sub6,ミリ波,eNB-LCID,PCI,基地局ID,緯度,経度,更新日時,投稿者,備考,URL,協力者
99081525,松山市千舟町五丁目,松山市,屋上,open,3,,,"737429-8,9,10",14230941,,33.83655245,132.7627094,2022-06-01 00:00:00,wankosa,,,wankosa
999f0af3,大洲市阿蔵②,大洲市,コン柱,open,3,,,"737445-10,11,12","348,301,167",,33.5086908,132.5289546,2022-07-17 16:03:00,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1548564094403239936,@saiseki56
99b1c4ab,松山市美沢二丁目,松山市,コン柱,open,3,,,"737300-1,2,3","366,367,368",,33.849724,132.744648,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
99d75163,宇和島市吉田町奥浦甲,宇和島市,コン柱,open,1,,,737570-2,201,CBSB838001374,33.291644,132.49248,2024-04-28 11:50:32,@saiseki56,新規開局,,@saiseki56
99ed84d5,西宇和郡伊方町二見②,伊方町,衛星,open,2,,,"742164-1
742165-1","267,49",CBSB838001176,33.4728247,132.2765074,2024-04-28 20:29:32,@saiseki56,新規開局,https://x.com/saiseki56/status/1783396403932500047,@saiseki56
9a31063a,西予市宇和町河内,西予市,コン柱,open,1,,,737585-6,30,CBSB838001337,33.436463,132.500861,2024-04-28 13:56:50,@saiseki56,新規開局,https://x.com/saiseki56/status/1720663723344625760,@saiseki56
9b334073,東温市山之内④,東温市,au共用,open,1,,,742227-1,1,,33.847553,132.910973,2022-10-12 20:00:34,@sfuruie0407,,https://x.com/sfuruie0407/status/1579692142074941441,@sfuruie0407
9b7aceb2,宇和島市高串④,宇和島市,コン柱,open,2,,,"737343-7,8","23,22",,33.262304,132.575456,2023-03-22 21:58:28,@sfuruie0407,現地電測,https://x.com/sfuruie0407/status/1638082067396444161,@sfuruie0407
9c6c940f,大洲市徳森,大洲市,コン柱,open,3,1,3,"737543-4,5,6","204,206,206",,33.525236,132.584388,2023-03-17 22:32:45,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1635870998506651648,@saiseki56
9c8201cc,西予市宇和町清沢,西予市,コン柱,open,3,,,"737526-4,5,6","95,94,93",,33.388228,132.489156,2023-03-24 22:16:19,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639229492257505285,@kmtt2012 @saiseki56
9cb8410b,大洲市春賀②,大洲市,コン柱,open,2,,,"737579-5,6","81,82",CBSB838000534,33.563244,132.554939,2023-04-17 14:26:40,@saiseki56,開局,https://x.com/saiseki56/status/1647831712947400704,@saiseki56
9d113722,伊予郡砥部町満穂,砥部町,コン柱,open,1,,,737593-3,266,CBSB838001285,33.6816773,132.810957,2024-04-28 18:53:16,@saiseki56,新規開局,https://x.com/saiseki56/status/1722156981157515372,@saiseki56
9d2b2582,南宇和郡愛南町上大道,愛南町,衛星,ready,3,,,,,,32.967694,132.613889,2024-04-28 20:15:51,@saiseki56,ストリートビュー確認,https://x.com/saiseki56/status/1777607185154854937,@saiseki56
9d77f20c,松山市東長戸一丁目,松山市,コン柱,open,3,,,"737309-1,2,3","329,64,285",,33.8679469,132.7517463,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
9e45b0aa,今治市朝倉上,今治市,コン柱,open,3,3,1,"737512-4,5,6","113,81,322",,33.979111,133.021194,2024-04-29 19:54:37,@imabarizine,5G追加,https://x.com/raku10ehime/status/1784904261652152788,@MSetokan @imabarizine
9ef6b476,伊予郡松前町大字北黒田②,松前町,屋上,open,3,,,"737531-10,11,12","234,235,83",,33.785314,132.703789,2023-03-25 23:59:24,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639610709716660226,@saiseki56
9f24576f,松山市下伊台町①,松山市,コン柱,open,2,,,"737565-1,2","103,125",,33.875913,132.796452,2023-05-10 12:14:43,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656203533488902144,@seaki @saiseki56
9f31d6e7,伊予郡松前町大字恵久美,松前町,コン柱,open,3,,,"737533-1,2,3","191,102,301",,33.788525,132.729641,2023-03-22 22:01:41,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1638496430510964736,wankosa @sfuruie0407
9f99905a,伊予郡砥部町川登①,砥部町,コン柱,open,2,,,"737554-5,6","115,285",,33.720623,132.797368,2023-03-03 20:33:45,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1631306983721803778,@sfuruie0407
9faedc84,新居浜市萩生③,新居浜市,コン柱,open,2,,,"737587-7,8","233,310",,33.913028,133.273083,2024-05-04 22:27:14,@imabarizine,開局,https://x.com/raku10ehime/status/1786780681248641416,@saiseki56 @imabarizine
9fea60fb,伊予郡砥部町上原町,砥部町,コン柱,open,3,1,2,"737559-1,2,3","57,296,124",,33.76909,132.79023,2023-03-03 20:47:01,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1631488517108027392,@kmtt2012 @sfuruie0407
a0446017,西宇和郡伊方町亀浦,伊方町,コン柱,close,,,,,,,33.5003384,132.330053,2023-01-10 19:54:40,@saiseki56,,https://x.com/saiseki56/status/1612711867209875460,@saiseki56
a0bd2aa4,喜多郡内子町知清,内子町,コン柱,open,3,,,"737558-10,11,12","135,136,137",,33.550073,132.655978,2023-03-21 17:27:59,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1637727856959844352,@saiseki56
a11a9c3d,喜多郡内子町五百木,内子町,コン柱,open,1,,,737600-2,150,CBSB838001019,33.567528,132.699016,2024-04-28 18:31:50,@saiseki56,開局,https://x.com/saiseki56/status/1722127426942320956,@saiseki56
a154096e,南宇和郡愛南町家串,愛南町,コン柱,ready,3,2,1,,,,33.048306,132.471222,2024-05-11 20:27:34,@saiseki56,新規発見,https://x.com/saiseki56/status/1789233661587632257,@saiseki56
a192ab44,西条市小松町新屋敷①,西条市,コン柱,open,3,2,1,"737518-4,5,6","378,259,5",,33.897207,133.119936,2024-05-04 21:59:57,@imabarizine,5G追加,https://x.com/raku10ehime/status/1786777323209187526,@imabarizine @sfuruie0407 @kmtt2012
a2361411,松山市小川,松山市,コン柱,open,3,,,"737298-1,2,3","102,103,104",,33.928143,132.764324,2024-04-28 20:02:15,@saiseki56,写真追加,https://x.com/saiseki56/status/1747164303780974751,@kmtt2012 @saiseki56
a24460fe,宇和島市遊子①,宇和島市,コン柱,open,2,,,"737369-9,10","363,365",,33.187327,132.458446,2022-06-01 00:00:00,@amegokun @kmtt2012,,,@amegokun @kmtt2012
a2a8fa5e,松山市星岡二丁目,松山市,コン柱,open,3,,,"737301-7,8,9","357,53,262",,33.819552,132.784106,2023-07-06 15:26:05,@saiseki56,新規開局,,@saiseki56
a2e79841,西宇和郡伊方町名取,伊方町,コン柱,open,2,,,"737552-1,2","241,378",,33.383282,132.147991,2023-03-30 14:55:35,@saiseki56,開局,https://x.com/saiseki56/status/1641323162997788672,@saiseki56
a3d0cb65,南宇和郡愛南町高畑,愛南町,コン柱,ready,3,,,,,,32.960806,132.516611,2024-05-11 20:38:37,@saiseki56,新規発見,https://x.com/saiseki56/status/1789240593044095421,@saiseki56
a40d323d,今治市上浦町瀬戸②,今治市,コン柱,ready,3,,,,,,34.21750954,133.0524296,2023-04-30 21:47:05,@imabarizine,新規発見,https://x.com/raku10ehime/status/1652667278457188352,@imabarizine
a429a262,新居浜市東田二丁目,新居浜市,コン柱,open,3,,,"737490-10,11,12","201,125,202",,33.94151,133.319199,2023-04-16 11:08:50,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1647362965140836353,@imabarizine @kmtt2012
a42e60c7,南宇和郡愛南町御荘深泥,愛南町,コン柱,open,3,,,"737339-6,7,8","257,255,256",,32.957368,132.542157,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
a4c6877e,八幡浜市若山①,八幡浜市,コン柱,open,3,1,2,"737472-1,2,3","185,184,183",,33.422639,132.459281,2023-01-08 14:52:21,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1610151880122052616,@imabarizine @saiseki56
a4d6f94d,南宇和郡愛南町広見①,愛南町,屋上,ready,3,,,,,,32.964667,132.648778,2024-04-28 20:21:27,@saiseki56,ストリートビュー確認,https://x.com/saiseki56/status/1777586510318952653,@saiseki56
a52e36e4,西宇和郡伊方町川之浜②,伊方町,コン柱,close,,,,,,,33.42621543,132.2190377,2023-01-11 19:34:36,@saiseki56,,https://x.com/saiseki56/status/1613066929971036160,@saiseki56
a546b155,松山市古三津六丁目,松山市,コン柱,open,3,,,"737283-4,5,6","369,371,370",,33.85650251,132.7211284,2022-06-01 00:00:00,wankosa,,,wankosa
a597c610,今治市大三島町野々江,今治市,コン柱,open,3,,,"737452-3,4,5","144,143,291",,34.21743921,132.9867822,2023-04-30 21:36:22,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1652670622328303618,@imabarizine
a5f67394,八幡浜市松柏,八幡浜市,コン柱,open,3,,,"737470-4,5,6","174,176,175",,33.461973,132.44236,2023-01-08 14:31:17,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1609850684878487554,@kmtt2012 @saiseki56
a7b9d9f4,伊予市八倉,伊予市,コン柱,open,3,,,"737482-9,10,11","280,126,128",,33.786042,132.769554,2023-03-03 20:52:24,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1631493567435902977,@imabarizine @sfuruie0407
a7c9d745,伊予郡松前町大字西古泉,松前町,コン柱,open,3,,,"737532-4,5,6","248,139,120",,33.794159,132.710493,2023-03-25 23:55:36,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639606673466880001,wankosa @saiseki56
a814a69b,松山市北斎院町①,松山市,コン柱,open,3,,,"737299-4,5,6","271,272,270",,33.83723,132.739155,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
a86f6222,八幡浜市横平乙,八幡浜市,コン柱,open,1,,,737591-5,123,CBSB838001325,33.419601,132.428162,2024-04-28 13:52:40,@saiseki56,新規開局,https://x.com/saiseki56/status/1720658515029803318,@saiseki56
a87e1df1,新居浜市宇高町三丁目,新居浜市,コン柱,open,3,,,"737540-4,5,6","303,119,310",,33.975999,133.301646,2023-06-10 15:35:39,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1667497920466415617,@sakura3ripa @kanshipboss @imabarizine
a8b6f971,伊予市双海町大久保,伊予市,コン柱,ready,,,,,,CBSB838001489,33.6593351,132.6010259,2024-05-15 17:17:07,@saiseki56,新規発見,https://x.com/saiseki56/status/1790649312734744647,@saiseki56
a8bdad8f,四国中央市三島中央一丁目,四国中央市,コン柱,open,3,,,"737368-1,2,3","211,210,212",,33.98262739,133.5396531,2022-06-01 00:00:00,@ene_gomi3R,,,@ene_gomi3R
a920c5e7,喜多郡内子町立山③,内子町,コン柱,open,1,,,737479-10,5,,33.602175,132.67269,2023-03-27 16:51:47,@saiseki56,新規開局,https://x.com/saiseki56/status/1640263573942472704,@saiseki56
a983f9df,松山市中島大浦,松山市,コン柱,open,3,,,"737442-7,8,9","213,271,125",,33.975012,132.629334,2024-04-28 01:56:24,@sfuruie0407,開局,https://x.com/sfuruie0407/status/1738563610891485638,wankosa @sfuruie0407
a9db8860,伊予市中山町佐礼谷①,伊予市,コン柱,open,1,,,737602-2,108,,33.672958,132.702511,2024-04-28 19:06:22,@saiseki56,新規開局,https://x.com/saiseki56/status/1722486439030771712,@saiseki56
aa36202a,新居浜市平形町,新居浜市,コン柱,open,3,3,3,"737540-7,8,9","29,217,153",,33.964165,133.291829,2023-04-16 11:22:39,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1647422178173018112,@hals111 @kanshipboss @kmtt2012
aade7eb1,伊予市中山町佐礼谷②,伊予市,コン柱,close,,,,,,,33.681778,132.718167,2024-04-30 22:06:01,@saiseki56,新規発見,https://x.com/saiseki56/status/1785180524228792459,@saiseki56
ab9c5684,松山市木屋町二丁目,松山市,屋上,open,3,,,"737302-4,5,6","103,177,305",,33.85058402,132.7593792,2022-06-01 00:00:00,wankosa,,,wankosa
ac0a8844,四国中央市土居町津根②,四国中央市,屋上,open,3,,,"737400-4,5,6","55,362,318",,33.97386878,133.4558247,2022-06-01 00:00:00,@ene_gomi3R,,,@ene_gomi3R
ac2b3e75,西条市丹原町長野,西条市,コン柱,open,3,,,"737545-10,11,12","151,152,150",,33.876367,133.042725,2023-04-23 21:57:40,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1650113710005026818,@imabarizine @sfuruie0407
acb2270d,西予市宇和町明石,西予市,コン柱,open,3,,,"737522-4,5,6","114,115,116",,33.373231,132.528406,2023-04-22 10:21:11,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1649663168556441600,Googleフォーム095 @saiseki56
acd4a1eb,松山市西石井二丁目,松山市,コン柱,open,3,,,"737301-4,5,6","89,87,88",,33.81856524,132.7726035,2022-06-01 00:00:00,wankosa,,,wankosa
ace61d71,今治市松木,今治市,コン柱,open,3,,,"737511-7,8,9","346,125,294",,34.029208,133.004043,2024-05-05 22:52:56,@imabarizine,写真追加,https://x.com/raku10ehime/status/1787130759666659705,@seaki @imabarizine
ad9dde81,新居浜市立川町,新居浜市,コン柱,open,3,,,"737333-4,5,6","77,76,75",,33.90972193,133.3086201,2022-06-01 00:00:00,@imabarizine,,,@imabarizine
adbda971,松山市余戸東一丁目,松山市,屋上,open,3,,,"737560-7,8,9","377,378,103",,33.815238,132.739449,2023-05-10 13:40:21,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656209906347954178,@seaki @saiseki56
ae06a7b9,八幡浜市舌間,八幡浜市,コン柱,open,3,3,3,"737473-7,8,9","189,280,191",,33.444135,132.417742,2023-01-08 14:48:19,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1610155180456292352,@kmtt2012 @saiseki56
ae491c57,今治市旭町二丁目,今治市,屋上,open,3,,,"737359-7,8,9","282,283,284",,34.06170444,132.9998046,2022-06-01 00:00:00,@imabarizine,,,@imabarizine
ae69df72,今治市大三島町浦戸,今治市,衛星,open,3,,,"742254-1
742255-1
742256-1","103,104,102",,34.219348,132.960997,2023-04-30 21:39:38,@imabarizine,開局,https://x.com/raku10ehime/status/1652671143424442368,@imabarizine
ae89065f,西予市宇和町久保,西予市,コン柱,open,1,,,737591-1,,,33.4415579,132.5192748,2024-04-28 01:07:06,@saiseki56,新規開局,https://x.com/saiseki56/status/1706981446697795845,@saiseki56
ae9152e2,大洲市河辺町北平①,大洲市,コン柱,open,1,,,737605-4,1,CBSB838001578,33.5196458,132.7828609,2024-04-28 19:22:09,@saiseki56,新規開局,https://x.com/saiseki56/status/1730837680211239038,@saiseki56
aed1d4ad,北宇和郡松野町大字吉野,松野町,コン柱,open,1,,,737550-5,10,,33.22173,132.728053,2023-03-19 20:19:19,@kmtt2012,,https://x.com/kmtt2012/status/1636968950809645057,@kmtt2012
aeda66b2,八幡浜市郷①,八幡浜市,コン柱,open,3,1,3,"737473-1,2,3","76,75,77",,33.465077,132.465431,2023-01-08 14:29:39,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1609851443678425088,@kmtt2012 @imabarizine @saiseki56
af3b6980,今治市国分一丁目,今治市,コン柱,open,3,,,"737512-1,2,3","37,233,243",,34.034343,133.022414,2023-04-23 18:25:53,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1650078242269990912,@seaki @imabarizine
af54a145,今治市吉海町本庄②,今治市,コン柱,open,2,,,"737566-4,5","359,49",,34.14863447,133.0241726,2023-04-30 21:43:42,@imabarizine,新規開局,https://x.com/raku10ehime/status/1652661940693647361,@imabarizine
af5f64b5,喜多郡内子町寺村,内子町,コン柱,open,3,3,1,"737449-7,8,9","36,37,38",CBSB83800570,33.568866,132.791877,2024-05-18 19:12:45,@saiseki56,5G追加,https://x.com/saiseki56/status/1791702462262641115,@imabarizine @sfuruie0407 @saiseki56
afa692f4,松山市中村一丁目,松山市,コン柱,open,3,1,1,"737314-4,5,6","15,17,16",,33.83420405,132.7787598,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
afe1e697,伊予市宮下②,伊予市,コン柱,open,2,,,"737550-3,4","145,263",,33.771235,132.756727,2023-04-20 15:09:36,@saiseki56,新規開局,https://x.com/saiseki56/status/1648933075412451328,@saiseki56
b05ac66a,松山市太山寺町①,松山市,コン柱,open,3,,,"737288-4,5,6","168,170,169",,33.890551,132.735974,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
b091aaa1,西条市早川①,西条市,コン柱,open,2,,,"737520-1,2","168,61",,33.902858,133.235892,2024-05-04 22:16:39,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1786779920406024657,@imabarizine
b0be9c59,伊予市中山町中山③,伊予市,コン柱,open,1,,,737521-10,4,,33.644631,132.710133,2023-03-21 17:10:30,@saiseki56,開局,https://x.com/saiseki56/status/1637698748213235713,@saiseki56
b1123bd7,今治市大西町星浦,今治市,コン柱,open,1,,,737586-7,53,CBSB838001059,34.05144707,132.9035554,2024-05-05 23:04:57,@imabarizine,新規開局,https://x.com/raku10ehime/status/1787133112859885671,@imabarizine
b1795158,西予市三瓶町長早,西予市,コン柱,open,2,,,"737501-1,2","321,148",,33.369015,132.395273,2023-03-24 21:59:15,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639209031545016322,@kmtt2012 @saiseki56
b1a60058,今治市波止浜三丁目,今治市,屋上,open,3,,,"737487-6,7,8","32,374,93",,34.107751,132.968703,2023-04-22 17:19:46,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1649690518153207810,@imabarizine
b1c22530,西予市城川町土居,西予市,コン柱,open,2,,,"737550-1,2","241,242",,33.386616,132.768916,2024-04-28 21:09:11,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1784423647895318869,@kmtt2012 @saiseki56
b1fef9c5,新居浜市船木⑥,新居浜市,コン柱,open,2,,,"737593-1,2","111,71",,33.931585,133.353922,2024-05-04 22:30:03,@imabarizine,開局,https://x.com/raku10ehime/status/1786781338856763685,@imabarizine
b225d2d8,喜多郡内子町福岡甲,内子町,コン柱,open,1,,,737557-1,4,CBSB838001266,33.501435,132.668613,2023-03-29 21:34:55,@saiseki56,新規開局,https://x.com/saiseki56/status/1640617497333493760,@saiseki56
b22f6b38,松山市余戸中二丁目,松山市,コン柱,delete,,,,,,,33.813358,132.728678,2023-07-06 15:22:06,@saiseki56,徹去,,@kmtt2012 @saiseki56
b3a18303,西宇和郡伊方町九町,伊方町,コン柱,open,3,,,"737473-4,5,6","129,131,130",,33.473652,132.307576,2023-01-10 19:51:27,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1612714744921853952,@kmtt2012 @saiseki56
b4ee94b6,今治市国分三丁目,今治市,コン柱,open,3,,,"737511-4,5,6","260,163,363",,34.027089,133.019527,2024-05-04 21:11:02,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1650077935699886081,@seaki @imabarizine
b5a1bb2d,今治市波止浜,今治市,コン柱,open,3,3,1,"737487-3,4,5","179,178,177",,34.098534,132.971486,2024-04-29 01:16:47,@imabarizine,5G追加,https://x.com/raku10ehime/status/1784619417856577687,@seaki @imabarizine
b5b88c2a,東温市樋口②,東温市,ピコセル,open,1,,,752280-2,383,,33.80648048,132.88085,2022-08-04 08:38:40,@MVp7WugssM0KObp,,https://x.com/MVp7WugssM0KObp/status/1554969409382678528,@MVp7WugssM0KObp
b5bd0f0f,喜多郡内子町只海甲②,内子町,コン柱,open,1,,,737603-2,198,CBSB838001470,33.536278,132.703722,2024-05-18 18:42:40,@saiseki56,新規開局,https://x.com/saiseki56/status/1791701559359000977,@saiseki56
b66fd653,宇和島市津島町高田②,宇和島市,コン柱,delete,,,,,,,33.120426,132.518774,2024-04-28 00:16:22,@kmtt2012,閉局,https://x.com/kmtt2012/status/1680504911719546881,@kmtt2012
b681ebab,西予市野村町野村③,西予市,コン柱,open,3,,,"737451-7,8,9","105,107,106",,33.361536,132.636079,2022-12-07 22:05:38,@saiseki56,,https://x.com/saiseki56/status/1600375594843541505,@saiseki56
b6b71ab2,西条市福武甲①,西条市,コン柱,open,3,1,2,"737515-4,5,6","167,166,165",,33.91194517,133.2016369,2023-05-04 20:52:27,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1654101681402150912,@kmtt2012 @imabarizine
b73172d1,伊予市大平乙,伊予市,コン柱,open,3,,,"737480-5,6,7","6,8,7",,33.711212,132.710826,2023-03-21 17:18:37,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1637737124333228032,@imabarizine @sfuruie0407 @saiseki56
b7b1b022,伊予市中山町出渕①,伊予市,コン柱,open,1,,,737527-10,2,,33.650708,132.711939,2023-03-27 17:14:47,@saiseki56,開局,https://x.com/saiseki56/status/1640281606664654849,@saiseki56
b7d41d21,新居浜市垣生三丁目,新居浜市,コン柱,open,3,,,"737553-1,2,3","38,292,378",,33.980928,133.322259,2023-06-10 15:08:51,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1667497108939870209,@sakura3ripa @imabarizine
b8498a35,宇和島市三間町大内,宇和島市,コン柱,open,3,,,"737364-7,8,9","178,179,177",,33.286279,132.643576,2022-06-01 00:00:00,@amegokun,,,@amegokun
b8b62bc9,喜多郡内子町立山②,内子町,コン柱,open,2,,,"737571-5,6","90,2",CBSB838001173,33.606343,132.678344,2023-03-29 21:37:23,@saiseki56,新規開局,https://x.com/saiseki56/status/1640280821025374208,@saiseki56
b9357a0c,宇和島市高串②,宇和島市,コン柱,open,3,,,"737343-4,5,6","252,253,254",,33.26403621,132.5677479,2022-06-01 00:00:00,@amegokun @kmtt2012,,,@amegokun @kmtt2012
b9385e21,喜多郡内子町本川,内子町,コン柱,open,3,3,1,"737452-9,10,11","322,323,321",CBSB838000685,33.573682,132.826453,2024-05-18 19:16:05,@saiseki56,5G追加,https://x.com/saiseki56/status/1791705518643495049,@keitaimobtime @saiseki56
b99ce3d2,今治市延喜①,今治市,コン柱,open,3,1,2,"737354-10,11,12","230,229,228",,34.065479,132.95541,2023-04-22 17:59:36,@imabarizine,5G追加,https://x.com/raku10ehime/status/1649705545820143618,@imabarizine
b9aa738f,上浮穴郡久万高原町露峰②,久万高原町,コン柱,open,1,,,737597-1,150,,33.618997,132.921163,2024-04-28 01:46:14,@sfuruie0407,開局,https://x.com/sfuruie0407/status/1732048194014777817,@sfuruie0407
b9c28fec,四国中央市金田町金川②,四国中央市,コン柱,ready,2,,,,,,33.97840377,133.598057,2022-06-01 00:00:00,@imabarizine,,,@imabarizine
b9d42b39,西条市丹原町田滝,西条市,コン柱,open,3,,,"737361-1,2,3","36,241,38",CBSB838000483,33.879776,133.015124,2024-05-04 21:36:47,@imabarizine,写真追加,https://x.com/raku10ehime/status/1786775322240917727,@imabarizine
ba212b8c,松山市河野別府,松山市,コン柱,open,3,,,"737506-5,6,7","0,319,323",,33.949377,132.783592,2023-05-13 15:49:43,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1656925493533487104,@kmtt2012 @sfuruie0407
bbf711f5,西条市丹原町湯谷口,西条市,コン柱,open,2,,,"737596-2,3","51,82",CBSB838001625,33.8538982,133.01651,2024-05-11 21:52:50,@imabarizine,新規発見,https://x.com/raku10ehime/status/1789292502966738978,@imabarizine
bc75430e,伊予市中山町出渕④,伊予市,コン柱,open,1,,,737595-5,318,CBSB838001386,33.656216,132.749819,2024-04-28 18:55:30,@saiseki56,新規開局,https://x.com/saiseki56/status/1722160090722300326,@saiseki56
bc80c324,伊予郡砥部町高尾田①,砥部町,コン柱,open,3,,,"737556-8,9,10","261,88,230",,33.774678,132.793895,2023-03-03 20:50:30,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1631490175741358080,@imabarizine @sfuruie0407
bcc88aae,東温市北方,東温市,コン柱,open,3,,,"737504-7,8,9","25,168,248",,33.802725,132.894816,2023-03-21 18:33:14,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1637422534605045760,@imabarizine wankosa @kmtt2012
bd41e416,伊予郡砥部町七折,砥部町,コン柱,open,1,,,737554-4,23,,33.746423,132.759745,2023-03-03 20:31:25,@sfuruie0407,,https://x.com/sfuruie0407/status/1631221811479478273,@sfuruie0407
bdbab2e0,西条市小松町明穂,西条市,コン柱,open,3,,,"737516-9,10,11","164,63,296",,33.876541,133.064538,2023-04-28 22:46:38,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1651992439576739840,@hals111 @kmtt2012
bdfa8890,西予市三瓶町朝立①,西予市,コン柱,open,3,,,"737502-9,10,11","150,152,151",,33.38345,132.42446,2023-03-24 22:03:35,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639214341466755072,@kmtt2012 @saiseki56
beb277fa,喜多郡内子町立石,内子町,コン柱,open,1,,,737568-2,266,,33.565628,132.759817,2023-04-20 16:08:55,@saiseki56,新規開局,https://x.com/saiseki56/status/1648948006606237703,@saiseki56
beb9526a,上浮穴郡久万高原町菅生,久万高原町,ピコセル,open,1,,,752280-5,395,,33.660482,132.904052,2023-04-27 19:19:48,@sfuruie0407,,https://x.com/sfuruie0407/status/1651529799515660288,@sfuruie0407
becf280f,今治市伯方町叶浦,今治市,コン柱,open,3,1,1,"737450-1,2,3","18,134,157",,34.203739,133.075491,2024-04-27 20:37:14,@imabarizine,5G追加,https://x.com/raku10ehime/status/1784197673463193865,@boyaboya01 @keitaimobtime @imabarizine
bed0d3ad,西条市中野甲,西条市,コン柱,open,3,,,"737517-1,2,3","90,208,92",CBSB838001532,33.90549,133.175553,2024-05-11 22:04:23,@imabarizine,写真追加,https://x.com/raku10ehime/status/1789293168674128149,@imabarizine
bf182be6,四国中央市下柏町②,四国中央市,コン柱,open,3,,,"737305-7,8,9","140,139,138",,33.98461163,133.5583611,2022-06-01 00:00:00,,,,
bf4c94d6,伊予市大平甲,伊予市,コン柱,close,,,,,,,33.727739,132.699433,2022-12-08 19:05:41,@saiseki56,,https://x.com/saiseki56/status/1600734780739313665,@saiseki56
bf857212,松山市石手四丁目,松山市,屋上,open,3,,,"737432-10,11,12","321,323,322",,33.8427755,132.7909155,2022-06-01 00:00:00,wankosa,,,wankosa
bf8aae25,四国中央市土居町津根①,四国中央市,コン柱,open,3,,,"737507-7,8,9","347,78,346",,33.960895,133.454762,2023-05-31 23:43:43,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1663903377284030466,@sfuruie0407
bfae6291,伊予市双海町串③,伊予市,衛星,open,1,,,742167-1,240,CBSB838001314,33.642667,132.572361,2024-05-15 17:14:18,@saiseki56,新規開局,https://x.com/saiseki56/status/1790644259282153713,@saiseki56
bfbb1c92,今治市古国分一丁目,今治市,コン柱,open,2,,,"737513-1,2","335,277",,34.031978,133.036283,2023-04-23 16:43:20,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1650075709879255040,@imabarizine
bfe739f9,今治市波方町西浦,今治市,コン柱,open,2,,,"737488-7,8","377,367",,34.131294,132.938182,2024-05-05 23:20:23,@imabarizine,写真追加,https://x.com/raku10ehime/status/1787135199903695123,@imabarizine
c0058fd3,上浮穴郡久万高原町東川,久万高原町,コン柱,open,1,,,737609-5,201,CBSB838001198,33.636918,133.005973,2024-05-09 20:36:08,@sfuruie0407,開局,https://x.com/sfuruie0407/status/1788480587852136817,@sfuruie0407
c047d45a,西予市宇和町坂戸,西予市,コン柱,open,3,,,"737584-4,5,6","331,330,332",,33.396591,132.507087,2023-05-03 12:19:46,@keitaimobtime,,https://x.com/keitaimobtime/status/1653418407705071619,@amegokun @keitaimobtime
